crop,region,month,price_php_per_kg
Okra,Luzon-North,2026-02,61.51
Okra,Luzon-Central,2026-02,60.1
Okra,Luzon-South,2026-02,62.05
Okra,Visayas,2026-02,69.46
Okra,Mindanao,2026-02,55.79
Okra,Luzon-North,2026-03,62.21
Okra,Luzon-Central,2026-03,58.54
Okra,Luzon-South,2026-03,67.1
Okra,Visayas,2026-03,65.38
Okra,Mindanao,2026-03,59.23
Okra,Luzon-North,2026-04,57.46
Okra,Luzon-Central,2026-04,59.59
Okra,Luzon-South,2026-04,62.54
Okra,Visayas,2026-04,65.69
Okra,Mindanao,2026-04,56.22
String Beans,Luzon-North,2022-01,53.94
String Beans,Luzon-Central,2022-01,58.53
String Beans,Luzon-South,2022-01,58.29
String Beans,Visayas,2022-01,68.71
String Beans,Mindanao,2022-01,50.3
String Beans,Luzon-North,2022-02,57.35
String Beans,Luzon-Central,2022-02,53.11
String Beans,Luzon-South,2022-02,68.6
String Beans,Visayas,2022-02,61.01
String Beans,Mindanao,2022-02,56.47
String Beans,Luzon-North,2022-03,57.33
String Beans,Luzon-Central,2022-03,51.46
String Beans,Luzon-South,2022-03,60.81
String Beans,Visayas,2022-03,65.73
String Beans,Mindanao,2022-03,54.28
String Beans,Luzon-North,2022-04,61.43
String Beans,Luzon-Central,2022-04,55.3
String Beans,Luzon-South,2022-04,61.62
String Beans,Visayas,2022-04,62.14
String Beans,Mindanao,2022-04,55.5
String Beans,Luzon-North,2022-05,65.98
String Beans,Luzon-Central,2022-05,58.9
String Beans,Luzon-South,2022-05,63.89
String Beans,Visayas,2022-05,63.07
String Beans,Mindanao,2022-05,53.92
String Beans,Luzon-North,2022-06,67.74
String Beans,Luzon-Central,2022-06,57.22
String Beans,Luzon-South,2022-06,63.25
String Beans,Visayas,2022-06,67.84
String Beans,Mindanao,2022-06,57.45
String Beans,Luzon-North,2022-07,71.77
String Beans,Luzon-Central,2022-07,55.33
String Beans,Luzon-South,2022-07,69.88
String Beans,Visayas,2022-07,73.12
String Beans,Mindanao,2022-07,57.39
String Beans,Luzon-North,2022-08,66.7
String Beans,Luzon-Central,2022-08,67.6
String Beans,Luzon-South,2022-08,78.26
String Beans,Visayas,2022-08,71.01
String Beans,Mindanao,2022-08,59.04
String Beans,Luzon-North,2022-09,74.06
String Beans,Luzon-Central,2022-09,72.96
String Beans,Luzon-South,2022-09,72.91
String Beans,Visayas,2022-09,67.83
String Beans,Mindanao,2022-09,70.45
String Beans,Luzon-North,2022-10,67.84
String Beans,Luzon-Central,2022-10,69.47
String Beans,Luzon-South,2022-10,71.79
String Beans,Visayas,2022-10,72.61
String Beans,Mindanao,2022-10,62.28
String Beans,Luzon-North,2022-11,69.92
String Beans,Luzon-Central,2022-11,67.0
String Beans,Luzon-South,2022-11,61.07
String Beans,Visayas,2022-11,67.04
String Beans,Mindanao,2022-11,65.95
String Beans,Luzon-North,2022-12,63.06
String Beans,Luzon-Central,2022-12,57.47
String Beans,Luzon-South,2022-12,67.47
String Beans,Visayas,2022-12,69.0
String Beans,Mindanao,2022-12,59.45
String Beans,Luzon-North,2023-01,63.1
String Beans,Luzon-Central,2023-01,61.1
String Beans,Luzon-South,2023-01,66.33
String Beans,Visayas,2023-01,70.98
String Beans,Mindanao,2023-01,57.68
String Beans,Luzon-North,2023-02,64.12
String Beans,Luzon-Central,2023-02,62.01
String Beans,Luzon-South,2023-02,72.77
String Beans,Visayas,2023-02,71.57
String Beans,Mindanao,2023-02,60.17
String Beans,Luzon-North,2023-03,65.17
String Beans,Luzon-Central,2023-03,62.17
String Beans,Luzon-South,2023-03,70.27
String Beans,Visayas,2023-03,70.28
String Beans,Mindanao,2023-03,64.32
String Beans,Luzon-North,2023-04,67.46
String Beans,Luzon-Central,2023-04,60.56
String Beans,Luzon-South,2023-04,65.0
String Beans,Visayas,2023-04,71.28
String Beans,Mindanao,2023-04,60.31
String Beans,Luzon-North,2023-05,64.62
String Beans,Luzon-Central,2023-05,57.73
String Beans,Luzon-South,2023-05,61.93
String Beans,Visayas,2023-05,71.34
String Beans,Mindanao,2023-05,62.71
String Beans,Luzon-North,2023-06,70.74
String Beans,Luzon-Central,2023-06,61.08
String Beans,Luzon-South,2023-06,75.11
String Beans,Visayas,2023-06,71.49
String Beans,Mindanao,2023-06,64.47
String Beans,Luzon-North,2023-07,71.91
String Beans,Luzon-Central,2023-07,64.91
String Beans,Luzon-South,2023-07,71.77
String Beans,Visayas,2023-07,68.19
String Beans,Mindanao,2023-07,62.5
String Beans,Luzon-North,2023-08,67.57
String Beans,Luzon-Central,2023-08,72.85
String Beans,Luzon-South,2023-08,78.21
String Beans,Visayas,2023-08,83.87
String Beans,Mindanao,2023-08,70.29
String Beans,Luzon-North,2023-09,73.68
String Beans,Luzon-Central,2023-09,74.31
String Beans,Luzon-South,2023-09,78.34
String Beans,Visayas,2023-09,84.68
String Beans,Mindanao,2023-09,71.88
String Beans,Luzon-North,2023-10,70.18
String Beans,Luzon-Central,2023-10,70.88
String Beans,Luzon-South,2023-10,77.73
String Beans,Visayas,2023-10,78.5
String Beans,Mindanao,2023-10,71.73
String Beans,Luzon-North,2023-11,76.18
String Beans,Luzon-Central,2023-11,66.12
String Beans,Luzon-South,2023-11,72.38
String Beans,Visayas,2023-11,67.26
String Beans,Mindanao,2023-11,64.83
String Beans,Luzon-North,2023-12,67.7
String Beans,Luzon-Central,2023-12,59.27
String Beans,Luzon-South,2023-12,73.72
String Beans,Visayas,2023-12,76.96
String Beans,Mindanao,2023-12,62.01
String Beans,Luzon-North,2024-01,68.36
String Beans,Luzon-Central,2024-01,63.64
String Beans,Luzon-South,2024-01,75.93
String Beans,Visayas,2024-01,69.52
String Beans,Mindanao,2024-01,63.76
String Beans,Luzon-North,2024-02,76.94
String Beans,Luzon-Central,2024-02,67.47
String Beans,Luzon-South,2024-02,75.32
String Beans,Visayas,2024-02,75.15
String Beans,Mindanao,2024-02,61.36
String Beans,Luzon-North,2024-03,68.29
String Beans,Luzon-Central,2024-03,67.0
String Beans,Luzon-South,2024-03,68.15
String Beans,Visayas,2024-03,75.13
String Beans,Mindanao,2024-03,67.57
String Beans,Luzon-North,2024-04,71.77
String Beans,Luzon-Central,2024-04,60.22
String Beans,Luzon-South,2024-04,68.04
String Beans,Visayas,2024-04,67.64
String Beans,Mindanao,2024-04,66.75
String Beans,Luzon-North,2024-05,72.11
String Beans,Luzon-Central,2024-05,69.53
String Beans,Luzon-South,2024-05,70.24
String Beans,Visayas,2024-05,71.16
String Beans,Mindanao,2024-05,65.32
String Beans,Luzon-North,2024-06,73.66
String Beans,Luzon-Central,2024-06,67.35
String Beans,Luzon-South,2024-06,77.5
String Beans,Visayas,2024-06,81.7
String Beans,Mindanao,2024-06,68.94
String Beans,Luzon-North,2024-07,71.96
String Beans,Luzon-Central,2024-07,65.17
String Beans,Luzon-South,2024-07,78.67
String Beans,Visayas,2024-07,82.65
String Beans,Mindanao,2024-07,69.68
String Beans,Luzon-North,2024-08,78.31
String Beans,Luzon-Central,2024-08,74.17
String Beans,Luzon-South,2024-08,87.04
String Beans,Visayas,2024-08,86.2
String Beans,Mindanao,2024-08,74.89
String Beans,Luzon-North,2024-09,78.02
String Beans,Luzon-Central,2024-09,76.28
String Beans,Luzon-South,2024-09,86.81
String Beans,Visayas,2024-09,84.11
String Beans,Mindanao,2024-09,71.46
String Beans,Luzon-North,2024-10,78.25
String Beans,Luzon-Central,2024-10,80.96
String Beans,Luzon-South,2024-10,84.33
String Beans,Visayas,2024-10,92.19
String Beans,Mindanao,2024-10,73.5
String Beans,Luzon-North,2024-11,74.44
String Beans,Luzon-Central,2024-11,67.54
String Beans,Luzon-South,2024-11,77.11
String Beans,Visayas,2024-11,87.53
String Beans,Mindanao,2024-11,71.48
String Beans,Luzon-North,2024-12,77.32
String Beans,Luzon-Central,2024-12,74.13
String Beans,Luzon-South,2024-12,78.28
String Beans,Visayas,2024-12,79.73
String Beans,Mindanao,2024-12,69.78
String Beans,Luzon-North,2025-01,77.58
String Beans,Luzon-Central,2025-01,73.71
String Beans,Luzon-South,2025-01,80.76
String Beans,Visayas,2025-01,81.69
String Beans,Mindanao,2025-01,67.12
String Beans,Luzon-North,2025-02,74.55
String Beans,Luzon-Central,2025-02,69.11
String Beans,Luzon-South,2025-02,83.3
String Beans,Visayas,2025-02,73.01
String Beans,Mindanao,2025-02,69.49
String Beans,Luzon-North,2025-03,82.49
String Beans,Luzon-Central,2025-03,69.54
String Beans,Luzon-South,2025-03,72.99
String Beans,Visayas,2025-03,79.52
String Beans,Mindanao,2025-03,72.96
String Beans,Luzon-North,2025-04,72.81
String Beans,Luzon-Central,2025-04,72.62
String Beans,Luzon-South,2025-04,77.45
String Beans,Visayas,2025-04,77.79
String Beans,Mindanao,2025-04,79.01
String Beans,Luzon-North,2025-05,75.66
String Beans,Luzon-Central,2025-05,70.43
String Beans,Luzon-South,2025-05,77.22
String Beans,Visayas,2025-05,82.97
String Beans,Mindanao,2025-05,71.55
String Beans,Luzon-North,2025-06,82.01
String Beans,Luzon-Central,2025-06,76.34
String Beans,Luzon-South,2025-06,76.98
String Beans,Visayas,2025-06,87.55
String Beans,Mindanao,2025-06,72.3
String Beans,Luzon-North,2025-07,80.62
String Beans,Luzon-Central,2025-07,72.69
String Beans,Luzon-South,2025-07,83.41
String Beans,Visayas,2025-07,85.12
String Beans,Mindanao,2025-07,75.92
String Beans,Luzon-North,2025-08,79.96
String Beans,Luzon-Central,2025-08,82.99
String Beans,Luzon-South,2025-08,91.1
String Beans,Visayas,2025-08,87.91
String Beans,Mindanao,2025-08,77.69
String Beans,Luzon-North,2025-09,84.56
String Beans,Luzon-Central,2025-09,88.67
String Beans,Luzon-South,2025-09,81.04
String Beans,Visayas,2025-09,93.78
String Beans,Mindanao,2025-09,75.35
String Beans,Luzon-North,2025-10,83.87
String Beans,Luzon-Central,2025-10,85.78
String Beans,Luzon-South,2025-10,87.17
String Beans,Visayas,2025-10,93.22
String Beans,Mindanao,2025-10,76.35
String Beans,Luzon-North,2025-11,89.37
String Beans,Luzon-Central,2025-11,81.79
String Beans,Luzon-South,2025-11,90.37
String Beans,Visayas,2025-11,82.15
String Beans,Mindanao,2025-11,71.6
String Beans,Luzon-North,2025-12,84.71
String Beans,Luzon-Central,2025-12,76.4
String Beans,Luzon-South,2025-12,83.3
String Beans,Visayas,2025-12,88.25
String Beans,Mindanao,2025-12,70.05
String Beans,Luzon-North,2026-01,84.0
String Beans,Luzon-Central,2026-01,77.71
String Beans,Luzon-South,2026-01,86.96
String Beans,Visayas,2026-01,84.42
String Beans,Mindanao,2026-01,77.15
String Beans,Luzon-North,2026-02,78.52
String Beans,Luzon-Central,2026-02,81.87
String Beans,Luzon-South,2026-02,90.29
String Beans,Visayas,2026-02,91.91
String Beans,Mindanao,2026-02,77.65
String Beans,Luzon-North,2026-03,81.92
String Beans,Luzon-Central,2026-03,65.91
String Beans,Luzon-South,2026-03,86.85
String Beans,Visayas,2026-03,84.58
String Beans,Mindanao,2026-03,74.2
String Beans,Luzon-North,2026-04,77.96
String Beans,Luzon-Central,2026-04,70.64
String Beans,Luzon-South,2026-04,80.8
String Beans,Visayas,2026-04,88.22
String Beans,Mindanao,2026-04,78.76
Spinach,Luzon-North,2022-01,62.06
Spinach,Luzon-Central,2022-01,66.93
Spinach,Luzon-South,2022-01,65.24
Spinach,Visayas,2022-01,77.48
Spinach,Mindanao,2022-01,60.6
Spinach,Luzon-North,2022-02,62.21
Spinach,Luzon-Central,2022-02,65.55
Spinach,Luzon-South,2022-02,74.12
Spinach,Visayas,2022-02,65.25
Spinach,Mindanao,2022-02,65.24
Spinach,Luzon-North,2022-03,62.31
Spinach,Luzon-Central,2022-03,65.18
Spinach,Luzon-South,2022-03,65.1
Spinach,Visayas,2022-03,62.88
Spinach,Mindanao,2022-03,60.25
Spinach,Luzon-North,2022-04,65.53
Spinach,Luzon-Central,2022-04,66.43
Spinach,Luzon-South,2022-04,71.43
Spinach,Visayas,2022-04,69.99
Spinach,Mindanao,2022-04,57.55
Spinach,Luzon-North,2022-05,62.35
Spinach,Luzon-Central,2022-05,60.55
Spinach,Luzon-South,2022-05,64.42
Spinach,Visayas,2022-05,68.19
Spinach,Mindanao,2022-05,51.96
Spinach,Luzon-North,2022-06,67.31
Spinach,Luzon-Central,2022-06,63.95
Spinach,Luzon-South,2022-06,79.03
Spinach,Visayas,2022-06,74.78
Spinach,Mindanao,2022-06,60.55
Spinach,Luzon-North,2022-07,70.7
Spinach,Luzon-Central,2022-07,61.96
Spinach,Luzon-South,2022-07,70.02
Spinach,Visayas,2022-07,67.32
Spinach,Mindanao,2022-07,68.54
Spinach,Luzon-North,2022-08,74.26
Spinach,Luzon-Central,2022-08,65.17
Spinach,Luzon-South,2022-08,75.5
Spinach,Visayas,2022-08,81.59
Spinach,Mindanao,2022-08,68.74
Spinach,Luzon-North,2022-09,74.93
Spinach,Luzon-Central,2022-09,67.56
Spinach,Luzon-South,2022-09,74.75
Spinach,Visayas,2022-09,79.79
Spinach,Mindanao,2022-09,71.53
Spinach,Luzon-North,2022-10,68.05
Spinach,Luzon-Central,2022-10,64.33
Spinach,Luzon-South,2022-10,78.8
Spinach,Visayas,2022-10,73.1
Spinach,Mindanao,2022-10,69.58
Spinach,Luzon-North,2022-11,67.95
Spinach,Luzon-Central,2022-11,67.29
Spinach,Luzon-South,2022-11,76.64
Spinach,Visayas,2022-11,75.0
Spinach,Mindanao,2022-11,64.86
Spinach,Luzon-North,2022-12,62.87
Spinach,Luzon-Central,2022-12,61.06
Spinach,Luzon-South,2022-12,71.42
Spinach,Visayas,2022-12,76.63
Spinach,Mindanao,2022-12,65.55
Spinach,Luzon-North,2023-01,73.62
Spinach,Luzon-Central,2023-01,64.33
Spinach,Luzon-South,2023-01,69.98
Spinach,Visayas,2023-01,74.84
Spinach,Mindanao,2023-01,61.42
Spinach,Luzon-North,2023-02,65.86
Spinach,Luzon-Central,2023-02,60.1
Spinach,Luzon-South,2023-02,72.81
Spinach,Visayas,2023-02,67.53
Spinach,Mindanao,2023-02,63.01
Spinach,Luzon-North,2023-03,59.6
Spinach,Luzon-Central,2023-03,64.97
Spinach,Luzon-South,2023-03,63.9
Spinach,Visayas,2023-03,72.21
Spinach,Mindanao,2023-03,54.92
Spinach,Luzon-North,2023-04,62.18
Spinach,Luzon-Central,2023-04,64.63
Spinach,Luzon-South,2023-04,64.07
Spinach,Visayas,2023-04,68.89
Spinach,Mindanao,2023-04,57.71
Spinach,Luzon-North,2023-05,57.48
Spinach,Luzon-Central,2023-05,63.34
Spinach,Luzon-South,2023-05,69.7
Spinach,Visayas,2023-05,66.29
Spinach,Mindanao,2023-05,62.16
Spinach,Luzon-North,2023-06,65.02
Spinach,Luzon-Central,2023-06,61.75
Spinach,Luzon-South,2023-06,71.13
Spinach,Visayas,2023-06,70.64
Spinach,Mindanao,2023-06,70.2
Spinach,Luzon-North,2023-07,64.37
Spinach,Luzon-Central,2023-07,69.48
Spinach,Luzon-South,2023-07,76.91
Spinach,Visayas,2023-07,67.92
Spinach,Mindanao,2023-07,59.29
Spinach,Luzon-North,2023-08,75.27
Spinach,Luzon-Central,2023-08,68.59
Spinach,Luzon-South,2023-08,78.35
Spinach,Visayas,2023-08,83.57
Spinach,Mindanao,2023-08,66.82
Spinach,Luzon-North,2023-09,70.67
Spinach,Luzon-Central,2023-09,61.87
Spinach,Luzon-South,2023-09,79.17
Spinach,Visayas,2023-09,76.87
Spinach,Mindanao,2023-09,70.5
Spinach,Luzon-North,2023-10,72.9
Spinach,Luzon-Central,2023-10,64.39
Spinach,Luzon-South,2023-10,82.19
Spinach,Visayas,2023-10,82.04
Spinach,Mindanao,2023-10,69.86
Spinach,Luzon-North,2023-11,64.11
Spinach,Luzon-Central,2023-11,64.09
Spinach,Luzon-South,2023-11,69.59
Spinach,Visayas,2023-11,72.07
Spinach,Mindanao,2023-11,59.81
Spinach,Luzon-North,2023-12,68.34
Spinach,Luzon-Central,2023-12,64.95
Spinach,Luzon-South,2023-12,71.52
Spinach,Visayas,2023-12,70.41
Spinach,Mindanao,2023-12,66.22
Spinach,Luzon-North,2024-01,67.6
Spinach,Luzon-Central,2024-01,55.49
Spinach,Luzon-South,2024-01,68.07
Spinach,Visayas,2024-01,72.13
Spinach,Mindanao,2024-01,65.29
Spinach,Luzon-North,2024-02,66.05
Spinach,Luzon-Central,2024-02,63.57
Spinach,Luzon-South,2024-02,68.08
Spinach,Visayas,2024-02,74.84
Spinach,Mindanao,2024-02,60.97
Spinach,Luzon-North,2024-03,63.16
Spinach,Luzon-Central,2024-03,60.2
Spinach,Luzon-South,2024-03,70.29
Spinach,Visayas,2024-03,68.46
Spinach,Mindanao,2024-03,55.49
Spinach,Luzon-North,2024-04,66.55
Spinach,Luzon-Central,2024-04,59.78
Spinach,Luzon-South,2024-04,68.97
Spinach,Visayas,2024-04,71.0
Spinach,Mindanao,2024-04,63.63
Spinach,Luzon-North,2024-05,69.41
Spinach,Luzon-Central,2024-05,61.5
Spinach,Luzon-South,2024-05,68.68
Spinach,Visayas,2024-05,66.64
Spinach,Mindanao,2024-05,66.49
Spinach,Luzon-North,2024-06,70.26
Spinach,Luzon-Central,2024-06,70.59
Spinach,Luzon-South,2024-06,71.03
Spinach,Visayas,2024-06,66.64
Spinach,Mindanao,2024-06,68.83
Spinach,Luzon-North,2024-07,71.18
Spinach,Luzon-Central,2024-07,68.47
Spinach,Luzon-South,2024-07,74.6
Spinach,Visayas,2024-07,78.99
Spinach,Mindanao,2024-07,67.65
Spinach,Luzon-North,2024-08,68.41
Spinach,Luzon-Central,2024-08,75.22
Spinach,Luzon-South,2024-08,75.97
Spinach,Visayas,2024-08,78.39
Spinach,Mindanao,2024-08,75.09
Spinach,Luzon-North,2024-09,79.25
Spinach,Luzon-Central,2024-09,71.51
Spinach,Luzon-South,2024-09,72.17
Spinach,Visayas,2024-09,82.49
Spinach,Mindanao,2024-09,72.36
Spinach,Luzon-North,2024-10,72.86
Spinach,Luzon-Central,2024-10,65.85
Spinach,Luzon-South,2024-10,73.77
Spinach,Visayas,2024-10,74.04
Spinach,Mindanao,2024-10,68.76
Spinach,Luzon-North,2024-11,72.01
Spinach,Luzon-Central,2024-11,69.81
Spinach,Luzon-South,2024-11,69.97
Spinach,Visayas,2024-11,75.59
Spinach,Mindanao,2024-11,66.12
Spinach,Luzon-North,2024-12,66.17
Spinach,Luzon-Central,2024-12,64.7
Spinach,Luzon-South,2024-12,78.87
Spinach,Visayas,2024-12,74.09
Spinach,Mindanao,2024-12,65.94
Spinach,Luzon-North,2025-01,66.51
Spinach,Luzon-Central,2025-01,65.41
Spinach,Luzon-South,2025-01,65.27
Spinach,Visayas,2025-01,73.34
Spinach,Mindanao,2025-01,67.0
Spinach,Luzon-North,2025-02,75.22
Spinach,Luzon-Central,2025-02,69.26
Spinach,Luzon-South,2025-02,73.93
Spinach,Visayas,2025-02,73.72
Spinach,Mindanao,2025-02,61.41
Spinach,Luzon-North,2025-03,65.58
Spinach,Luzon-Central,2025-03,65.41
Spinach,Luzon-South,2025-03,66.69
Spinach,Visayas,2025-03,74.73
Spinach,Mindanao,2025-03,58.46
Spinach,Luzon-North,2025-04,59.68
Spinach,Luzon-Central,2025-04,59.71
Spinach,Luzon-South,2025-04,63.06
Spinach,Visayas,2025-04,65.9
Spinach,Mindanao,2025-04,64.37
Spinach,Luzon-North,2025-05,66.29
Spinach,Luzon-Central,2025-05,64.98
Spinach,Luzon-South,2025-05,74.38
Spinach,Visayas,2025-05,76.87
Spinach,Mindanao,2025-05,60.7
Spinach,Luzon-North,2025-06,74.41
Spinach,Luzon-Central,2025-06,68.28
Spinach,Luzon-South,2025-06,73.28
Spinach,Visayas,2025-06,77.03
Spinach,Mindanao,2025-06,60.27
Spinach,Luzon-North,2025-07,69.09
Spinach,Luzon-Central,2025-07,68.67
Spinach,Luzon-South,2025-07,77.82
Spinach,Visayas,2025-07,76.23
Spinach,Mindanao,2025-07,66.46
Spinach,Luzon-North,2025-08,79.1
Spinach,Luzon-Central,2025-08,77.53
Spinach,Luzon-South,2025-08,82.25
Spinach,Visayas,2025-08,86.64
Spinach,Mindanao,2025-08,68.74
Spinach,Luzon-North,2025-09,75.73
Spinach,Luzon-Central,2025-09,75.01
Spinach,Luzon-South,2025-09,79.54
Spinach,Visayas,2025-09,80.96
Spinach,Mindanao,2025-09,77.43
Spinach,Luzon-North,2025-10,73.51
Spinach,Luzon-Central,2025-10,67.84
Spinach,Luzon-South,2025-10,79.87
Spinach,Visayas,2025-10,87.56
Spinach,Mindanao,2025-10,69.34
Spinach,Luzon-North,2025-11,74.54
Spinach,Luzon-Central,2025-11,65.93
Spinach,Luzon-South,2025-11,71.92
Spinach,Visayas,2025-11,73.22
Spinach,Mindanao,2025-11,64.83
Spinach,Luzon-North,2025-12,75.26
Spinach,Luzon-Central,2025-12,62.35
Spinach,Luzon-South,2025-12,78.3
Spinach,Visayas,2025-12,70.69
Spinach,Mindanao,2025-12,63.35
Spinach,Luzon-North,2026-01,71.9
Spinach,Luzon-Central,2026-01,68.34
Spinach,Luzon-South,2026-01,73.49
Spinach,Visayas,2026-01,68.39
Spinach,Mindanao,2026-01,65.35
Spinach,Luzon-North,2026-02,65.57
Spinach,Luzon-Central,2026-02,74.86
Spinach,Luzon-South,2026-02,71.78
Spinach,Visayas,2026-02,75.33
Spinach,Mindanao,2026-02,60.58
Spinach,Luzon-North,2026-03,65.5
Spinach,Luzon-Central,2026-03,60.26
Spinach,Luzon-South,2026-03,73.92
Spinach,Visayas,2026-03,71.52
Spinach,Mindanao,2026-03,64.16
Spinach,Luzon-North,2026-04,64.22
Spinach,Luzon-Central,2026-04,62.24
Spinach,Luzon-South,2026-04,74.32
Spinach,Visayas,2026-04,68.33
Spinach,Mindanao,2026-04,56.27
Pechay,Luzon-North,2022-01,37.72
Pechay,Luzon-Central,2022-01,37.56
Pechay,Luzon-South,2022-01,43.91
Pechay,Visayas,2022-01,41.43
Pechay,Mindanao,2022-01,38.83
Pechay,Luzon-North,2022-02,38.82
Pechay,Luzon-Central,2022-02,41.45
Pechay,Luzon-South,2022-02,44.99
Pechay,Visayas,2022-02,42.38
Pechay,Mindanao,2022-02,36.97
Pechay,Luzon-North,2022-03,37.52
Pechay,Luzon-Central,2022-03,37.95
Pechay,Luzon-South,2022-03,43.46
Pechay,Visayas,2022-03,39.22
Pechay,Mindanao,2022-03,38.07
Pechay,Luzon-North,2022-04,36.35
Pechay,Luzon-Central,2022-04,35.76
Pechay,Luzon-South,2022-04,37.21
Pechay,Visayas,2022-04,46.46
Pechay,Mindanao,2022-04,36.3
Pechay,Luzon-North,2022-05,40.4
Pechay,Luzon-Central,2022-05,37.02
Pechay,Luzon-South,2022-05,44.14
Pechay,Visayas,2022-05,38.57
Pechay,Mindanao,2022-05,37.17
Pechay,Luzon-North,2022-06,46.34
Pechay,Luzon-Central,2022-06,39.3
Pechay,Luzon-South,2022-06,43.86
Pechay,Visayas,2022-06,46.59
Pechay,Mindanao,2022-06,37.24
Pechay,Luzon-North,2022-07,43.2
Pechay,Luzon-Central,2022-07,43.42
Pechay,Luzon-South,2022-07,45.75
Pechay,Visayas,2022-07,47.47
Pechay,Mindanao,2022-07,39.43
Pechay,Luzon-North,2022-08,46.14
Pechay,Luzon-Central,2022-08,43.73
Pechay,Luzon-South,2022-08,51.16
Pechay,Visayas,2022-08,50.83
Pechay,Mindanao,2022-08,41.73
Pechay,Luzon-North,2022-09,40.78
Pechay,Luzon-Central,2022-09,46.2
Pechay,Luzon-South,2022-09,50.63
Pechay,Visayas,2022-09,47.88
Pechay,Mindanao,2022-09,38.89
Pechay,Luzon-North,2022-10,42.44
Pechay,Luzon-Central,2022-10,45.21
Pechay,Luzon-South,2022-10,44.74
Pechay,Visayas,2022-10,47.49
Pechay,Mindanao,2022-10,42.32
Pechay,Luzon-North,2022-11,45.32
Pechay,Luzon-Central,2022-11,40.96
Pechay,Luzon-South,2022-11,44.61
Pechay,Visayas,2022-11,44.85
Pechay,Mindanao,2022-11,42.95
Pechay,Luzon-North,2022-12,44.3
Pechay,Luzon-Central,2022-12,40.18
Pechay,Luzon-South,2022-12,41.07
Pechay,Visayas,2022-12,43.62
Pechay,Mindanao,2022-12,40.24
Pechay,Luzon-North,2023-01,40.73
Pechay,Luzon-Central,2023-01,42.37
Pechay,Luzon-South,2023-01,45.16
Pechay,Visayas,2023-01,46.3
Pechay,Mindanao,2023-01,40.58
Pechay,Luzon-North,2023-02,43.5
Pechay,Luzon-Central,2023-02,39.01
Pechay,Luzon-South,2023-02,43.84
Pechay,Visayas,2023-02,51.21
Pechay,Mindanao,2023-02,37.09
Pechay,Luzon-North,2023-03,40.37
Pechay,Luzon-Central,2023-03,41.81
Pechay,Luzon-South,2023-03,43.07
Pechay,Visayas,2023-03,42.84
Pechay,Mindanao,2023-03,35.91
Pechay,Luzon-North,2023-04,42.21
Pechay,Luzon-Central,2023-04,41.48
Pechay,Luzon-South,2023-04,46.19
Pechay,Visayas,2023-04,44.52
Pechay,Mindanao,2023-04,40.23
Pechay,Luzon-North,2023-05,39.98
Pechay,Luzon-Central,2023-05,40.81
Pechay,Luzon-South,2023-05,42.77
Pechay,Visayas,2023-05,45.92
Pechay,Mindanao,2023-05,40.68
Pechay,Luzon-North,2023-06,46.44
Pechay,Luzon-Central,2023-06,40.22
Pechay,Luzon-South,2023-06,49.22
Pechay,Visayas,2023-06,46.48
Pechay,Mindanao,2023-06,38.89
Pechay,Luzon-North,2023-07,45.19
Pechay,Luzon-Central,2023-07,40.56
Pechay,Luzon-South,2023-07,47.87
Pechay,Visayas,2023-07,49.94
Pechay,Mindanao,2023-07,41.97
Pechay,Luzon-North,2023-08,49.26
Pechay,Luzon-Central,2023-08,45.33
Pechay,Luzon-South,2023-08,50.38
Pechay,Visayas,2023-08,48.08
Pechay,Mindanao,2023-08,44.71
Pechay,Luzon-North,2023-09,46.99
Pechay,Luzon-Central,2023-09,46.05
Pechay,Luzon-South,2023-09,51.29
Pechay,Visayas,2023-09,53.51
Pechay,Mindanao,2023-09,41.88
Pechay,Luzon-North,2023-10,43.82
Pechay,Luzon-Central,2023-10,44.95
Pechay,Luzon-South,2023-10,51.1
Pechay,Visayas,2023-10,52.26
Pechay,Mindanao,2023-10,46.18
Pechay,Luzon-North,2023-11,48.04
Pechay,Luzon-Central,2023-11,44.38
Pechay,Luzon-South,2023-11,47.31
Pechay,Visayas,2023-11,46.2
Pechay,Mindanao,2023-11,39.96
Pechay,Luzon-North,2023-12,43.38
Pechay,Luzon-Central,2023-12,43.21
Pechay,Luzon-South,2023-12,47.16
Pechay,Visayas,2023-12,47.98
Pechay,Mindanao,2023-12,40.99
Pechay,Luzon-North,2024-01,46.03
Pechay,Luzon-Central,2024-01,43.29
Pechay,Luzon-South,2024-01,47.56
Pechay,Visayas,2024-01,48.94
Pechay,Mindanao,2024-01,40.37
Pechay,Luzon-North,2024-02,42.52
Pechay,Luzon-Central,2024-02,44.1
Pechay,Luzon-South,2024-02,48.06
Pechay,Visayas,2024-02,47.89
Pechay,Mindanao,2024-02,40.83
Pechay,Luzon-North,2024-03,48.65
Pechay,Luzon-Central,2024-03,40.34
Pechay,Luzon-South,2024-03,45.36
Pechay,Visayas,2024-03,47.8
Pechay,Mindanao,2024-03,38.28
Pechay,Luzon-North,2024-04,43.68
Pechay,Luzon-Central,2024-04,45.44
Pechay,Luzon-South,2024-04,47.73
Pechay,Visayas,2024-04,48.39
Pechay,Mindanao,2024-04,41.59
Pechay,Luzon-North,2024-05,44.78
Pechay,Luzon-Central,2024-05,44.8
Pechay,Luzon-South,2024-05,46.4
Pechay,Visayas,2024-05,47.08
